Bill O’Reilly,http://billoreilly.com,21.87,25.93,https://www.billoreilly.com/favicon.ico
Billboard,http://billboard.com,41.06,-2.35,https://static.billboard.com/static-assets/BB_favicon144.png
Bipartisan Report,https://bipartisanreport.com/,20.04,-23.38,Bipartisan Report
Bloomberg Government,http://www.bgov.com,46.99,-5.37,Bloomberg Government
Bloomberg News,https://www.bloomberg.com/,47.44,-3.09,Bloomberg News
Boston Globe,http://bostonglobe.com,45.33,-10.06,https://www.bostonglobe.com/pf/resources/images/icons/apple-touch-icon.png?d=261
Boston Herald,http://bostonherald.com,41.16,12.78,https://www.bostonherald.com/wp-content/uploads/2019/03/HeraldIcon.jpg?w=270
Breitbart,http://www.breitbart.com/,27.76,19.13,https://www.breitbart.com/apple-touch-icon.png
Business Insider,https://www.businessinsider.com/,43.98,-5.89,https://www.businessinsider.com/public/assets/BI/US/favicons/apple-touch-icon.png?v=2021-03
BuzzFeed News,https://www.buzzfeed.com/,45.04,-8.89,https://www.buzzfeed.com/static-assets/img/buzzfeed_arrow.e86a786d9e5e2250e1ed3e0ec95ba42d.png
CBS News,https://www.cbsnews.com/,48.83,-3.75,https://www.cbsnews.com/fly/bundles/cbsnewscore/icons/icon-192x192.png?v=487142191b8e2904b325f1615da5a7ae
CFO,http://cfo.com,47.40,-0.02,https://cdn-cf.cfo.com/content/themes/cfo-wp-theme/assets/img/favicons/android-icon-192x192.png
Charleston Gazette-Mail,http://wvgazettemail.com,45.76,-2.11,https://www.wvgazettemail.com/content/tncms/site/icon.ico
Chicago Sun-Times,http://suntimes.com,46.88,-4.79,https://cdn.vox-cdn.com/uploads/chorus_asset/file/16288574/CST__Red_Star-01_192.0.0.png
Chicago Tribune,http://chicagotribune.com,47.31,-1.99,https://www.chicagotribune.com/pb/resources/images/ct_icons/144-iTunesArtwork.png?v=274
Christian Broadcasting Network,http://cbn.com,35.55,14.67,https://www1.cbn.com/sites/all/themes/cbn_default/images/favicons/favicon-194x194.png
Christian Science Monitor,https://www.csmonitor.com/,45.42,-2.56,https://www.csmonitor.com/extension/csm_base/design/standard/images/icon_csm_32.png
Christianity Today,http://christianitytoday.com,45.55,7.81,https://www.christianitytoday.com/ct/apple-touch-icon.png
Cleveland.com,http://cleveland.com,46.82,-0.67,https://media.cleveland.com/static/cleve/static/img/logos/logo_fb.jpg
CNBC,http://cnbc.com,46.89,-2.08,https://www.cnbc.com/favicon.ico
CNET,http://cnet.com,46.50,-0.72,https://www.cnet.com/a/fly/bundles/cnetcss/images/core/redball/logo_310_white.png
CNN,https://www.cnn.com/,43.52,-9.42,https://cdn.cnn.com/cnn/.e/img/3.0/global/misc/apple-touch-icon.png
Colorado Daily,http://coloradodaily.com,45.36,-2.44,https://www.coloradodaily.com/wp-content/uploads/2019/03/cropped-ColoradoDaily-icon.png?w=270
Common Dreams,http://commondreams.org,38.29,-17.38,https://www.commondreams.org/sites/all/themes/omega_dreams/images/apple-touch/favicon-150x150.png
Conservative Review,http://conservativereview.com,16.87,24.35,https://www.conservativereview.com/media-library/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpbWFnZSI6Imh0dHBzOi8vYXNzZXRzLnJibC5tcy8yNDYzMDUzNS9vcmlnaW4uanBnIiwiZXhwaXJlc19hdCI6MTY3MjU5NTQzMn0.XAzlnHpxab6860B6mUB8NcipGQ5EKXq87LPqkOsm_vI/image.jpg?width=210
Consortium News,http://consortiumnews.com,26.53,-20.05,https://consortiumnews.com/wp-content/uploads/fbrfg/android-chrome-192x192.png?v=A00XJeKm7x
CounterPunch,http://counterpunch.org,31.96,-20.31,https://uziiw38pmyg1ai60732c4011-wpengine.netdna-ssl.com/wp-content/dropzone/2019/04/CP-touch-icon-iphone-6plus-180x180.png
Crooks and Liars,http://crooksandliars.com,25.94,-21.95,https://crooksandliars.com/sites/all/themes/cl_theme18/touch//apple-touch-icon-152x152.png
Current Affairs,http://currentaffairs.org,33.82,-23.00,Current Affairs
Daily Beast,https://www.thedailybeast.com/,36.66,-15.85,https://www.thedailybeast.com/static/media/favicon.b30a79ed.ico
Daily Caller,https://dailycaller.com/,25.68,17.24,https://dailycaller.com/files/DailyCaller-Icon.png
Daily Dot,http://dailydot.com,36.72,-13.53,https://uploads.dailydot.com/2020/03/cropped-favicon.png?fit=fit&h=270&ixlib=php-3.3.0&w=270
Daily Kos,https://www.dailykos.com/,25.32,-21.57,https://assets.dailykos.com/assets/favicon-afebfe00fd424e9d9cec2755e4352155a20be41041032e9b605da70e536a00d5.ico
Daily Mail,https://www.dailymail.co.uk/,31.30,3.20,https://i.dailymail.co.uk/i/social/img_mol-logo_50x50.png
Daily Signal,https://www.dailysignal.com/,27.47,20.35,https://www.dailysignal.com/wp-content/uploads/cropped-favicon-270x270.png
Daily Wire,https://www.dailywire.com/,26.89,20.07,Daily Wire
Dallas Morning News,http://dallasnews.com,44.44,-2.34,https://www.dallasnews.com/pf/resources/images/logos/meta-default.png?d=258
Deadline,http://deadline.com,41.12,-6.91,https://deadline.com/wp-content/uploads/2019/04/cropped-icon-512x512.png
Defense News,http://defensenews.com,44.87,2.80,https://www.defensenews.com/pb/resources/assets/favicon/dfn/apple-touch-icon.png
Democracy Now,https://www.democracynow.org/,31.07,-17.86,https://www.democracynow.org/favicon.ico
Denver Post,http://denverpost.com,49.14,-2.10,https://www.denverpost.com/wp-content/uploads/2016/05/cropped-DP_bug_denverpost.jpg?w=270
Deseret News,http://deseret.com,44.54,-0.71,https://cdn.vox-cdn.com/uploads/chorus_asset/file/21958854/deseret-192x192.0.png
Detroit Free Press,http://freep.com,48.82,-1.81,https://www.freep.com/favicon.ico
Detroit News,http://detroitnews.com,47.02,-1.93,https://www.detroitnews.com/favicon.ico
Engadget,http://engadget.com,45.06,-1.91,https://s.yimg.com/kw/assets/favicon-160x160.png
Epoch Times,http://theepochtimes.com,17.93,22.86,https://www.theepochtimes.com/assets/themes/eet/images/EET270.png
FAIR,http://fair.org,32.18,-19.53,https://fair.org/wp-content/uploads/2020/11/cropped-favicon-fixed.png
Fair Observer,http://fairobserver.com,35.11,-9.41,
Financial Buzz,http://financialbuzz.com,46.52,0.08,https://www.financialbuzz.com/wp-content/uploads/2018/08/cropped-FB-logo-icon-270x270.jpg
Financial Times,https://www.ft.com/,45.04,-4.22,https://www.ft.com/__origami/service/image/v2/images/raw/ftlogo-v1%3Abrand-ft-logo-square-coloured?source=update-logos&format=png&width=194&height=194
Fiscal Times,http://www.thefiscaltimes.com/,44.25,1.95,https://dcewboipbvgi2.cloudfront.net/sites/all/themes/tft-new/favicon.ico
FiveThirtyEight,http://fivethirtyeight.com,43.61,-7.19,https://fivethirtyeight.com/wp-content/themes/espn-fivethirtyeight/assets/images/fivethirtyeight-logo-touch.png?v=1.0.24
Forbes,https://www.forbes.com/,43.49,-4.35,https://i.forbesimg.com/media/assets/appicons/forbes-app-icon_144x144.png
Foreign Policy,https://foreignpolicy.com/,42.11,-2.29,https://foreignpolicy.com/wp-content/uploads/2017/12/cropped-favicon-512_2017.png?w=270
Fortune,http://fortune.com/,45.09,-0.09,https://content.fortune.com/wp-content/uploads/2020/02/favicon_144.ico
Forward,http://forward.com,39.89,-7.85,https://forward.com/workspace/res/img/logo-forward-square.png
Fox News,http://foxnews.com/,32.63,17.22,https://static.foxnews.com/static/orion/styles/img/fox-news/favicons/android-chrome-192x192.png
FreeSpeech TV,https://freespeech.org/,23.35,-23.09,https://freespeech.org/wp-content/themes/free-speech-tv/resources/apple-touch-icon.png
Glenn Beck,http://glennbeck.com,19.63,24.14,https://assets.rebelmouse.io/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpbWFnZSI6Imh0dHBzOi8vYXNzZXRzLnJibC5tcy8xNzQyNjc4Ni8yMDAweC5wbmciLCJleHBpcmVzX2F0IjoxNjgwOTY0NDM2fQ.CGSlhoLYDN0XsKd8T_BXGl3gRCPjLI_vQYwb67Mhr44/img.png?width=192&height=192
Good News Network,http://goodnewsnetwork.org,44.72,-2.55,https://www.goodnewsnetwork.org/wp-content/uploads/2021/01/cropped-GNN-Logo-Circles-2017-1-270x270.png
Hartford Courant,http://courant.com,47.64,-2.08,https://www.courant.com/pb/resources/images/hartarc_icons/144-iTunesArtwork.png?v=274
Hill Reporter,http://hillreporter.com,37.48,-14.80,https://cdn.hillreporter.com/wp-content/uploads/2019/03/logo3.png
Houston Chronicle,http://chron.com,48.20,-2.01,https://www.chron.com/apple-touch-icon-152x152.png
HuffPost,http://www.huffingtonpost.com/,41.53,-12.45,https://cambria.assets.huffpost.com/favicon.ico
In These Times,http://inthesetimes.com,34.39,-19.73,https://inthesetimes.com/dist/img/favicons/apple-touch-icon-1024x1024.png
Independent Journal Review,http://ijr.com,42.02,4.86,https://ijr.com/wp-content/uploads/2019/04/cropped-IJR_Logo_Icon_BLACK-270x270.png
Indianapolis Star,http://indystar.com,48.32,-2.36,https://www.indystar.com/favicon.ico
InfoWars,https://www.infowars.com/,13.07,26.36,https://www.infowars.com/png/hexLogo-192.png
Inquisitr,http://inquisitr.com,33.52,-4.79,https://www.inquisitr.com/static/inquisitr/favicon-128x128.png
Inside Climate News,http://insideclimatenews.org,45.76,-8.95,https://mk0insideclimats3pe4.kinstacdn.com/wp-content/uploads/2020/12/dark_profile_image@2x-100-scaled.jpg
Jacobin,https://www.jacobinmag.com/,28.86,-25.06,https://www.jacobinmag.com/static/apple-touch-icon.png
Jezebel,http://jezebel.com,27.32,-20.52,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_200,q_80,w_200/muaaluj2wznfomol9ero.png"
Judicial Watch,http://judicialwatch.org,20.01,31.71,https://www.judicialwatch.org/favicon.ico
Kansas City Star,http://www.kansascity.com,44.37,-6.03,Kansas City Star
LA Times,https://www.latimes.com/,46.93,-7.74,https://ca-times.brightspotcdn.com/dims4/default/7046e4f/2147483647/strip/true/crop/2400x1260+0+0/resize/1200x630!/quality/90/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2Fdf%2F45%2F57d858144a2a88575fa2b03080bb%2Flatlogo-ss.jpg
Laconia Daily Sun,http://laconiadailysun.com,45.27,0.40,https://www.laconiadailysun.com/favicon.ico
Las Vegas Review-Journal,https://www.reviewjournal.com/,41.68,1.00,https://www.reviewjournal.com/wp-content/themes/rjth2019/favicons/apple-touch-icon.png
Life News,http://lifenews.com,21.67,24.33,Life News
LifeZette,http://lifezette.com,19.47,24.67,https://www.lifezette.com/wp-content/themes/lzv6/images/apple-touch-icon.png
MarketWatch,https://www.marketwatch.com/,44.58,-7.52,https://mw4.wsj.net/mw5/content/images/favicons/apple-touch-icon-180x180.png
Mashable,http://mashable.com,40.46,-10.23,https://mashable.com/assets/mashable.touchicon-6abd9c967eedf322db0168acf7bc0e472358718072f6b0b916dd5ce982f8e2e8.png
MEDIAite,http://mediaite.com,39.96,-11.76,https://www.mediaite.com/wp-content/uploads/2020/03/mediaite-default-social-image-6.jpg
Mercury News,http://mercurynews.com,46.86,-3.39,https://www.mercurynews.com/wp-content/uploads/2016/10/32x32-mercury-news-white.png?w=32
Military Times,http://militarytimes.com,47.45,-0.16,https://www.militarytimes.com/pb/resources/assets/favicon/mil/apple-touch-icon.png
Milwaukee Journal Sentinel,http://jsonline.com,48.06,-8.13,https://www.jsonline.com/favicon.ico
Montana Free Press,http://montanafreepress.org,46.77,-3.04,https://montanafreepress.org/wp-content/uploads/2020/05/cropped-Site-ID-1.png
Mother Jones,https://www.motherjones.com/,39.94,-15.46,https://www.motherjones.com/wp-content/uploads/2017/09/cropped-favicon-512x512.png?w=270
MSNBC,http://msnbc.com/,43.87,-13.74,https://nodeassets.nbcnews.com/cdnassets/projects/ramen/favicon/msnbc/all-other-sizes-PNG.ico/android-icon-192x192.png
National Enquirer,https://www.nationalenquirer.com/,10.69,3.31,https://cdn-neq0.heartyhosting.com/wp-content/themes/vip/am-neq/images/favicon/android-chrome-192x192.png
National File,http://nationalfile.com,16.62,23.11,https://nationalfile.com/wp-content/uploads/2019/08/cropped-National-Logo-270x270.jpg
National Review,https://www.nationalreview.com/,31.27,17.15,https://www.nationalreview.com/wp-content/themes/national-review/static/images/social.jpg
Natural News,http://naturalnews.com,7.90,33.42,https://www.naturalnews.com/wp-content/themes/naturalnews-child/images/favicon-192.png
NBC News,https://www.nbc.com/,46.81,-7.67,https://www.nbc.com/generetic/images/apple-touch-icon.png
New Republic,https://newrepublic.com/,34.37,-18.98,https://assets.newrepublic.com/assets/favicons/favicon-194x194.png
New York Daily News,http://nydailynews.com,39.24,-7.56,https://www.nydailynews.com/pb/resources/images/nydn_icons/144-iTunesArtwork.png?v=274
New York Magazine,http://nymag.com,42.27,-9.32,https://assets.nymag.com/media/sites/nymag/icon.1500x1500.png
New York Post,https://nypost.com/,35.28,14.05,https://nypost.com/wp-content/themes/nypost-2016/static/images/favicon-nypost/favicon.ico
New York Times,https://www.nytimes.com/,46.19,-8.00,https://www.nytimes.com/vi-assets/static-assets/ios-ipad-144x144-28865b72953380a40aa43318108876cb.png
News and Guts,https://www.newsandguts.com/,36.00,-13.07,https://cdn-newsandguts.pressidium.com/wp-content/uploads/2017/10/cropped-Fabicon-01-Black-BG-270x270.png
NewsBusters,http://newsbusters.org,28.93,22.34,NewsBusters
Newsday,http://newsday.com,46.88,-4.40,https://www.newsday.com/img/newsday/apple-touch-icon-152x152.png
Newser,http://newser.com,44.00,-6.43,https://www.newser.com/images/pwa/icon-180r2.png
Newsmax,https://www.www.newsmax.com/,26.68,18.27,Newsmax
NewsNation Now,http://newsnationnow.com,45.30,-0.57,https://www.newsnationnow.com/wp-content/uploads/sites/108/2020/07/cropped-favicon-tranparent-bkg.png
NewsOne,http://newsone.com,35.78,-13.33,https://newsone.com/wp-content/uploads/sites/22/2020/11/160576483557.png?w=128
NewsPunch,https://newspunch.com/,10.86,28.00,NewsPunch
Newsweek,http://newsweek.com,39.00,-9.50,https://g.newsweek.com/themes/newsweek/favicons/apple-touch-icon.png
Newsy,http://newsy.com,48.93,-3.78,https://www.newsy.com/favicon.ico
NJ.com,http://nj.com,46.92,-3.83,https://media.nj.com/static/njo/static/img/logos/logo_fb.jpg
NOLA.com,http://nola.com,47.78,-3.11,https://bloximages.newyork1.vip.townnews.com/nola.com/content/tncms/custom/image/965bd6e6-9ad9-11e9-baa0-cbf3196b3da7.jpg?resize=180%2C180
NPR,https://www.npr.org/,48.01,-4.42,https://static-assets.npr.org/static/images/favicon/favicon-180x180.png
OAN Network,https://www.oann.com/,23.06,20.86,https://d2pggiv3o55wnc.cloudfront.net/oann/wp-content/uploads/2019/07/favicon.jpg
Occupy Democrats,http://occupydemocrats.com/,22.62,-24.34,https://occupydemocrats.com/wp-content/uploads/cropped-Occupy-Democrats-Favicon-1-270x270.png
Omaha World-Herald,http://omaha.com,47.95,-0.39,https://bloximages.newyork1.vip.townnews.com/omaha.com/content/tncms/custom/image/52974476-55d7-11e6-a256-4703dcd74e86.png?resize=180%2C180
Orlando Sentinel,http://orlandosentinel.com,47.98,-4.75,https://www.orlandosentinel.com/pb/resources/images/orlnews_icons/144-iTunesArtwork.png?v=274
OZY,https://www.ozy.com/,42.65,-7.24,https://www.ozy.com/wp-content/themes/ozy-2019/favicon.ico
Palmer Report,https://www.palmerreport.com/,17.19,-26.44,https://www.palmerreport.com/wp-content/uploads/fbrfg/apple-touch-icon.png?v=yyawbbNr0G
Patch,http://patch.com,48.58,-5.64,https://cdn.patchcdn.com/assets/layout/icons/logo/apple-touch-icon.png
Patribotics,https://patribotics.blog/,10.99,-28.41,https://i0.wp.com/patribotics.blog/wp-content/uploads/2019/05/cropped-Screen-Shot-2019-05-07-at-6.17.24-PM-2.png?fit=270%2C270&ssl=1
PBS,https://www.pbs.org/,49.00,-3.55,https://www.pbs.org/static/images/favicons/apple-touch-icon.cd53d5e995a1.png
Pittsburgh Post-Gazette,http://post-gazette.com,48.30,-0.48,https://www.post-gazette.com/apple-touch-icon.png
PJ Media,https://pjmedia.com/,18.74,24.31,https://pjmedia.com/apple-touch-icon.png
Politico,https://www.politico.com/,45.57,-7.59,https://static.politico.com/dims4/default/bd69088/2147483647/legacy_thumbnail/144x144/quality/90/?url=https%3A%2F%2Fstatic.politico.com%2Fcf%2F05%2Fee684a274496b04fa20ba2978da1%2Fpolitico.png
Politicus USA,https://www.politicususa.com/,32.08,-16.08,https://2vwlfu3ynqxb3npfhm3m8lde-wpengine.netdna-ssl.com/wp-content/uploads/2018/03/Politicususa_Favicon_32x32.png
Popsugar,http://popsugar.com,35.29,-12.54,https://media1.popsugar-assets.com/v4684/static/imgs/apple/apple-touch-icon-180x180.png
Popular Information,http://popular.info,37.30,-15.95,"https://cdn.substack.com/image/fetch/w_256,c_limit,f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fbucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com%2Fpublic%2Fimages%2F825196be-3d1d-41d7-9624-09e1c12b3c50_256x256"
PragerU,http://prageru.com,22.47,19.40,https://www.prageru.com/icons/icon-512x512.png?v=d7c26428519ab4ce6256a3b78bf476bd
ProPublica,https://www.propublica.org/,47.97,-7.10,https://assets.propublica.org/static/prod/v4/images/favicon.ico
Quartz,https://qz.com/,44.40,-3.78,https://cms.qz.com/wp-content/uploads/2020/04/qz-icon.jpg
Quillette,http://quillette.com,39.03,11.40,https://i0.wp.com/d24fkeqntp1r7r.cloudfront.net/wp-content/uploads/2020/11/08233142/cropped-Untitled-design-2020-11-09T093601.052.png?fit=270%2C270&ssl=1
Radio Times,http://radiotimes.com,39.73,0.00,"https://images.immediate.co.uk/production/volatile/sites/3/2016/11/cropped-RT-logo-2.png?quality=90&resize=270,270"
Rasmussen Reports,http://rasmussenreports.com,41.51,12.72,https://www.rasmussenreports.com:443/bundles/rasmussen/images/favicon.ico
Raw Story,http://rawstory.com,33.10,-17.55,https://www.rawstory.com/media-library/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpbWFnZSI6Imh0dHBzOi8vYXNzZXRzLnJibC5tcy8yNDk4MDQwMC9vcmlnaW4uanBnIiwiZXhwaXJlc19hdCI6MTY0NTg5Njc0NH0.2k-i0Bmt9G9sEw2sThL5Lif6YvM-wT4jdowU5K9cWVg/image.jpg?width=210
Real News Network,http://therealnews.com,39.13,-19.22,https://i2.wp.com/therealnews.com/wp-content/uploads/2020/09/favicon_20.4.1-1.png?fit=260%2C260&ssl=1
RealClear Politics,http://realclearpolitics.com,35.94,13.66,https://www.realclearpolitics.com/favicon.ico
Reason,https://reason.com/,38.08,10.43,https://d2eehagpk5cl65.cloudfront.net/wp-content/themes/reason-com/dist/images/favicon/android-icon-192x192_ee69fb38.png
RedState,https://www.redstate.com/,21.11,24.63,https://redstate.com/apple-touch-icon.png
Reuters,https://www.reuters.com/,51.61,-1.97,https://s3.reutersmedia.net/resources_v2/images/favicon/favicon-96x96.png
Right Wing Watch,http://rightwingwatch.org,27.74,-19.12,https://www.rightwingwatch.org/wp-content/themes/rightwingwatch/images/favicon.ico
Roll Call,http://rollcall.com,47.82,-3.14,https://rollcall.com/static/media/favicon.dfdc3285.ico
RT,http://rt.com,30.42,15.56,https://www.rt.com/static/img/og-logo-rt.png
Rush Limbaugh,http://rushlimbaugh.com,15.43,27.40,https://www.rushlimbaugh.com/wp-content/uploads/2017/01/cropped-favicon-copy-270x270.png
Salon,http://salon.com,36.53,-17.87,https://www.salon.com/apple-touch-icon.png
Salt Lake Tribune,http://sltrib.com,47.03,-2.20,https://www.sltrib.com/pf/resources/favicons/android-chrome-192x192.png?d=197
San Diego Union-Tribune,http://sandiegouniontribune.com,47.00,-1.12,https://ca-times.brightspotcdn.com/dims4/default/6c90ffe/2147483647/strip/true/crop/1920x1008+0+36/resize/1200x630!/quality/90/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2F18%2F87%2Fad2789124ebea11f3459aa4c4d66%2Fsdut-desktop-black.jpg
San Francisco Chronicle,http://sfchronicle.com,44.97,-7.41,https://www.sfchronicle.com/img/pages/article/opengraph_default.jpg
SeattlePI,http://seattlepi.com,43.69,-4.17,https://www.seattlepi.com/img/pages/article/opengraph_default.png
Second Nexus,https://secondnexus.com/,24.17,-21.59,https://assets.rebelmouse.io/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpbWFnZSI6Imh0dHBzOi8vYXNzZXRzLnJibC5tcy8yNDk2MTM3Ny9vcmlnaW4ucG5nIiwiZXhwaXJlc19hdCI6MTYzNzAxOTM5N30.QutGoeuuPhYRvUaim5BYmIDwVw-7i9IN6K_CecY8caY/img.png?width=210
SF Examiner,http://sfexaminer.com,44.13,-4.11,https://2zwmzkbocl625qdrf2qqqfok-wpengine.netdna-ssl.com/wp-content/themes/BlackPress/assets/images/icons/favicon.ico
SFGate,http://sfgate.com,46.42,-1.73,https://www.sfgate.com/apple-touch-icon.png
Shadowproof,http://shadowproof.com,37.26,-25.65,
Slate,https://slate.com/,35.43,-16.13,https://slate.com/media/sites/slate-com/icon.400x400.png
Snopes,http://snopes.com,46.95,-0.78,"https://www.snopes.com/tachyon/2018/06/16-SNO-001_Twitter_Profile_400x400_C.jpg?fit=270,270"
Sojourners,http://sojo.net,38.07,-11.61,https://sojo.net/sites/all/themes/sojo2019/images/favicons/favicon-196x196.png
South China Morning Post,http://scmp.com,41.87,-5.03,https://assets.i-scmp.com/static/img/icons/scmp-icon-256x256.png
Sputnik International News,http://sputniknews.com,36.70,13.03,https://cdn1.img.sputniknews.com/i/favicon/icon_192x192.png
St. Louis Post-Dispatch,http://stltoday.com,44.58,-6.67,https://bloximages.newyork1.vip.townnews.com/stltoday.com/content/tncms/custom/image/b8a0baa4-7690-11e9-b049-9b352dba21d9.jpg?resize=180%2C180
Star Tribune-Minneapolis,http://startribune.com,47.09,-3.98,https://www.startribune.com/img/touch-icon-ipad-retina.png?d=1617905420
Stars and Stripes,http://stripes.com,50.22,0.43,Stars and Stripes
Sun Sentinel,http://sun-sentinel.com,46.33,-1.71,https://www.sun-sentinel.com/pb/resources/images/soflanews_icons/144-iTunesArtwork.png?v=274
Syracuse Post-Standard,http://syracuse.com,47.33,-2.48,https://media.syracuse.com/static/syr/static/img/logos/logo_fb.jpg
Talking Points Memo,http://talkingpointsmemo.com/,42.50,-10.69,Talking Points Memo
Tampa Bay Times,http://tampabay.com,46.58,-3.31,https://www.tampabay.com/pf/favicon-196x196.png
TechCrunch,http://techcrunch.com,46.20,-0.31,https://techcrunch.com/wp-content/uploads/2015/02/cropped-cropped-favicon-gradient.png?w=270
Teen Vogue,http://teenvogue.com,40.01,-14.35,https://www.teenvogue.com/favicon.ico
Tennessean,http://tennessean.com,48.66,-2.06,https://www.tennessean.com/favicon.ico
The American Conservative,https://www.theamericanconservative.com/,32.59,13.24,https://www.theamericanconservative.com/wp-content/themes/dod/src/static/images/favicon/touch-icon-192.png
The American Spectator,http://spectator.org,18.61,25.39,https://149366087.v2.pressablecdn.com/wp-content/uploads/2019/03/cropped-favicon-300x300.png
The Atlantic,https://www.theatlantic.com/,40.30,-11.21,https://cdn.theatlantic.com/tng/static/theatlantic/img/lacroix-default-thumbnail.png
The Blaze,https://www.theblaze.com/,31.07,17.01,https://assets.rebelmouse.io/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpbWFnZSI6Imh0dHBzOi8vYXNzZXRzLnJibC5tcy8xODkyNDQyMS8yMDAweC5wbmciLCJleHBpcmVzX2F0IjoxNjMwNDM0MTM3fQ.G0Wy-xcUBi3eLb8qUSjR-140JKw6u1LNX2CSyWFmrYs/img.png?width=192&height=192
The Bulwark,http://thebulwark.com,34.95,-9.42,https://thebulwark.com/app/uploads/2019/01/cropped-amp-icon-1-270x270.png
The Business Journals,http://bizjournals.com,46.54,-0.42,The Business Journals
The College Fix,http://www.thecollegefix.com,39.40,9.60,The College Fix
The Dispatch,http://thedispatch.com,42.74,4.25,https://bucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com/public/images/e3e0cb4a-09cd-4330-8de9-9a8b2b6bbde1/apple-touch-icon-1024x1024.png
The Economist,https://www.economist.com/,43.67,-3.52,https://www.economist.com/engassets/ico/touch-icon-180x180.f1ea908894.png
The Evening Times,http://theeveningtimes.com,41.70,1.48,The Evening Times
